,Date,Open,High,Low,Close,Volume
0,2021-04,7.5239,8.5566,5.74,6.8563,19978.32
1,2021-05,6.9931,8.3441,3.1672,4.4161,39640.520000000004
2,2021-06,4.7207,5.0765,2.0021,3.17,156979.02000000002
3,2021-07,3.2991,3.7496,2.507,3.5117,221407.72999999998
4,2021-08,3.6126,4.9,3.3831,4.238,22329.7
5,2021-09,4.367,4.874,2.555,3.371,42186.79
6,2021-10,3.524,5.0764,3.111,4.223,7374.53
