,Date,Open,High,Low,Close,Volume
0,2018-12,88.69,129.3,64.49,85.89,4919.509
1,2019-01,88.8,94.17,61.05,64.12,1506.1749999999997
2,2019-02,62.96,74.82,58.46,67.0,2114.777
3,2019-03,66.94,72.0,62.35,64.53,651.499
4,2019-04,64.97,95.93,40.0,52.0,4154.193
5,2019-05,52.98,500.0,48.0,199.45,5635.445
6,2019-06,202.4,250.0,170.03,211.07,2819.167
7,2019-07,209.97,209.99,94.0,148.85,590.809
8,2019-08,144.5,156.91,108.01,120.0,185.29800000000006
9,2019-09,108.01,132.51,83.0,91.59,136.162
10,2019-10,84.3,149.89,78.0,134.0,292.33500000000004
11,2019-11,130.0,138.9,94.0,107.1,160.607
12,2019-12,113.65,113.65,85.65,95.95,37.755
13,2020-01,95.89,900.0,88.1,295.0,2237.4790000000003
14,2020-02,277.22,372.0,200.05,202.05,1141.1599999999999
15,2020-03,226.2,266.6,110.0,164.44,500.77700000000004
16,2020-04,161.5,234.94,156.0,227.92,1202.5679999999998
17,2020-05,212.95,216.0,177.0,200.99,822.816
18,2020-06,189.01,207.0,150.0,158.0,381.02099999999996
19,2020-07,154.0,230.0,152.0,219.0,582.817
20,2020-08,240.05,250.02,183.5,195.89,413.506
21,2020-09,191.45,202.0,140.01,165.0,368.574
22,2020-10,175.0,179.5,140.0,155.0,72.73
23,2020-11,141.05,300.0,141.05,174.25,432.81809999999996
24,2020-12,172.53,181.0,149.0,163.0,273.404
25,2021-01,165.83,331.89,156.45,170.0,1659.042
26,2021-02,168.1,279.0,165.0,171.0,1476.6779999999999
27,2021-03,182.48,230.0,171.0,207.53,845.6460000000001
28,2021-04,214.01,488.95,200.0,280.62,4452.98
29,2021-05,320.0,450.5,122.01,173.83,2248.6630000000005
30,2021-06,174.5,194.0,120.14,147.87,1161.94
31,2021-07,147.94,160.0,106.1,146.01,315.809
32,2021-08,150.99,195.98,146.19,177.11,860.8349999999999
33,2021-09,180.12,200.0,130.01,138.12,468.498
34,2021-10,149.99,198.0,140.01,161.93,439.09400000000005
