,Date,Open,High,Low,Close,Volume
0,2020-09-18 00:00:00,0.0959,0.0959,0.0959,0.0959,0.0
1,2020-09-18 23:00:00,0.0898,0.0898,0.0898,0.0898,110.86
2,2020-09-21 14:00:00,0.0816,0.0816,0.0769,0.0772,16939.28
3,2020-09-23 16:00:00,0.0812,0.0812,0.0812,0.0812,0.0
4,2020-10-08 11:00:00,0.0704,0.0704,0.0704,0.0704,0.0
5,2020-10-31 15:00:00,0.0628,0.0628,0.0628,0.0628,0.0
6,2020-11-07 07:00:00,0.0696,0.0696,0.0696,0.0696,0.0
7,2020-11-09 18:00:00,0.0665,0.0665,0.0665,0.0665,0.0
8,2020-11-22 21:00:00,0.0693,0.0693,0.0693,0.0693,0.0
9,2020-11-30 12:00:00,0.0741,0.0741,0.0741,0.0741,0.0
10,2020-12-14 06:00:00,0.093,0.093,0.0906,0.0912,6414.88
11,2020-12-18 13:00:00,0.0797,0.0797,0.0796,0.0796,1695.46
12,2020-12-21 01:00:00,0.078,0.078,0.078,0.078,0.0
13,2021-01-06 22:00:00,0.0761,0.0787,0.0761,0.0787,137.11
14,2021-01-13 19:00:00,0.0778,0.0778,0.0766,0.0766,147.36
15,2021-01-19 11:00:00,0.0945,0.096,0.0945,0.096,3503.91
16,2021-02-17 05:00:00,0.1251,0.1252,0.1251,0.1252,31.94
17,2021-02-24 18:00:00,0.1715,0.1755,0.1715,0.1728,275.24
18,2021-03-04 05:00:00,0.185,0.185,0.1844,0.1848,68.42
19,2021-03-12 17:00:00,0.2222,0.2222,0.214,0.214,1394.04
20,2021-03-31 01:00:00,0.3344,0.3354,0.3325,0.333,5392.28
21,2021-04-21 15:00:00,0.3296,0.3296,0.3223,0.3223,535.7
22,2021-05-11 00:00:00,0.4476,0.4548,0.4475,0.45,118.11
23,2021-05-16 14:00:00,0.4125,0.4125,0.4062,0.4062,851.81
24,2021-05-28 07:00:00,0.1832,0.1946,0.1832,0.1939,82.0
25,2021-05-31 21:00:00,0.2,0.2,0.1999,0.2,106.9
26,2021-06-04 04:00:00,0.2099,0.2099,0.2035,0.2043,920.88
27,2021-06-10 09:00:00,0.1881,0.1881,0.1857,0.1857,1587.76
28,2021-06-15 10:00:00,0.1865,0.1865,0.1865,0.1865,0.0
29,2021-06-22 12:00:00,0.1086,0.1224,0.1033,0.1033,104377.99
30,2021-07-05 23:00:00,0.1293,0.1293,0.1293,0.1293,0.0
31,2021-07-13 16:00:00,0.1227,0.1243,0.1227,0.1243,160.04
32,2021-07-16 15:00:00,0.1199,0.1214,0.1199,0.1214,540.33
33,2021-07-17 08:00:00,0.1178,0.1178,0.1178,0.1178,0.0
34,2021-07-21 18:00:00,0.1039,0.107,0.1039,0.1051,3532.31
35,2021-08-09 20:00:00,0.1562,0.1562,0.1561,0.1561,147.2
36,2021-08-24 06:00:00,0.2085,0.2097,0.2079,0.2097,386.75
37,2021-09-11 21:00:00,0.1729,0.1746,0.1729,0.1746,372.27
38,2021-09-15 21:00:00,0.1836,0.1836,0.1824,0.1824,1614.39
39,2021-09-17 09:00:00,0.1866,0.1866,0.1842,0.1842,861.21
40,2021-09-23 03:00:00,0.1549,0.1549,0.1549,0.1549,0.0
41,2021-10-12 18:00:00,0.1606,0.1606,0.1605,0.1605,1565.17
42,2021-10-16 04:00:00,0.1819,0.1819,0.1801,0.1801,1129.68
43,2021-10-23 10:00:00,0.1743,0.1743,0.1743,0.1743,0.0
44,2020-09-19 10:00:00,0.0912,0.0912,0.0912,0.0912,37.13
45,2020-09-20 04:00:00,0.0907,0.0919,0.0907,0.0919,110.86
46,2020-09-26 15:00:00,0.0831,0.0831,0.0831,0.0831,0.0
47,2020-10-10 02:00:00,0.0797,0.0803,0.0797,0.0803,5.71
48,2020-10-10 20:00:00,0.0809,0.0809,0.0809,0.0809,0.0
49,2020-10-14 04:00:00,0.0872,0.0872,0.0868,0.0868,697.78
50,2020-10-27 06:00:00,0.0678,0.0678,0.0678,0.0678,0.0
51,2020-10-27 17:00:00,0.0675,0.068,0.0675,0.068,500.0
52,2020-11-09 22:00:00,0.0685,0.0685,0.0685,0.0685,0.0
53,2020-11-23 04:00:00,0.0693,0.0695,0.0693,0.0695,5661.56
54,2020-11-26 00:00:00,0.0929,0.0929,0.0929,0.0929,0.0
55,2020-11-26 04:00:00,0.0707,0.0722,0.0707,0.0722,300.0
56,2020-12-10 02:00:00,0.0788,0.0803,0.0788,0.0803,1226.85
57,2020-12-21 02:00:00,0.078,0.078,0.078,0.078,0.0
58,2020-12-27 16:00:00,0.0689,0.0689,0.0689,0.0689,0.0
59,2020-12-31 00:00:00,0.0628,0.0628,0.0628,0.0628,0.0
60,2021-01-08 13:00:00,0.079,0.0797,0.0783,0.0797,437.56
61,2021-01-24 01:00:00,0.0807,0.0813,0.0803,0.081,12831.55
62,2021-01-30 17:00:00,0.0724,0.0735,0.0718,0.0734,24423.88
63,2021-02-07 03:00:00,0.078,0.0793,0.078,0.0793,603.78
64,2021-02-17 23:00:00,0.1348,0.1348,0.1348,0.1348,0.0
65,2021-02-20 19:00:00,0.1781,0.1781,0.178,0.178,377.05
66,2021-03-05 23:00:00,0.1645,0.1645,0.1645,0.1645,0.0
67,2021-03-10 21:00:00,0.1863,0.1863,0.179,0.179,184.22
68,2021-03-14 17:00:00,0.3156,0.3156,0.295,0.295,8515.24
69,2021-03-18 23:00:00,0.26,0.26,0.2554,0.2554,375.16
70,2021-03-25 11:00:00,0.2846,0.304,0.2846,0.2891,9470.97
71,2021-04-05 08:00:00,0.4195,0.5,0.3962,0.3962,24631.6
72,2021-04-05 10:00:00,0.41,0.42,0.37,0.37,7784.97
73,2021-05-01 03:00:00,0.3767,0.3846,0.3767,0.3846,138.53
74,2021-05-01 06:00:00,0.3751,0.3752,0.367,0.3701,4321.85
75,2021-05-07 03:00:00,0.3557,0.3603,0.3545,0.3603,409.37
76,2021-05-09 07:00:00,0.5399,0.5399,0.512,0.5253,7731.88
77,2021-05-14 20:00:00,0.4547,0.4547,0.4307,0.4307,516.93
78,2021-06-07 03:00:00,0.2,0.203,0.2,0.2011,640.26
79,2021-06-14 01:00:00,0.1805,0.1805,0.1784,0.1784,25.12
80,2021-06-30 19:00:00,0.1259,0.1452,0.1259,0.1438,53347.76
81,2021-07-04 16:00:00,0.1341,0.1341,0.1341,0.1341,0.0
82,2021-07-15 13:00:00,0.1246,0.1246,0.12,0.12,134.68
83,2021-08-12 19:00:00,0.159,0.1669,0.159,0.1669,431.32
