,Date,Open,High,Low,Close,Volume
0,2019-01-19,0.10841,0.10866,0.10548,0.1067,22793.899999999998
1,2019-01-20,0.10256,0.107,0.1016,0.10228,22339.899999999998
2,2019-01-21,0.10159,0.1035,0.10054,0.10145,58518.4
3,2019-01-22,0.10109,0.103,0.1,0.10061,13214.5
4,2019-01-23,0.1015,0.10271,0.0995,0.10032,4181.1
5,2019-01-24,0.10005,0.10138,0.0995,0.10021,9724.4
6,2019-01-25,0.10138,0.10138,0.09803,0.1004,12871.199999999999
7,2019-01-26,0.10108,0.10307,0.098,0.0983,17225.4
8,2019-01-27,0.09837,0.0985,0.09483,0.09483,15464.800000000001
9,2019-01-28,0.08951,0.09483,0.08435,0.08435,22680.899999999998
10,2019-01-29,0.08668,0.08668,0.08166,0.08181,27358.4
11,2019-01-30,0.08618,0.0876,0.082,0.0876,5123.599999999999
12,2019-01-31,0.08594,0.08701,0.08111,0.08176,7311.0
13,2019-02-01,0.08056,0.082,0.079,0.08,15278.600000000002
14,2019-02-02,0.08213,0.08246,0.08044,0.08193,1857.5
15,2019-02-03,0.08138,0.08225,0.0795,0.08077,23447.2
16,2019-02-04,0.07951,0.08052,0.07865,0.0795,13245.8
17,2019-02-05,0.07675,0.07886,0.07625,0.07813,46652.2
18,2019-02-06,0.0739,0.07675,0.07281,0.076,27130.999999999996
19,2019-02-07,0.07296,0.07753,0.07296,0.07505,47041.799999999996
20,2019-02-08,0.0763,0.08346,0.07384,0.08,67214.5
21,2019-02-09,0.08082,0.08157,0.07953,0.08059,34684.8
22,2019-02-10,0.08002,0.08103,0.07573,0.0798,18022.600000000002
23,2019-02-11,0.07764,0.0806,0.07677,0.07856,18988.100000000002
24,2019-02-12,0.0766,0.07764,0.07568,0.07644,10316.0
25,2019-02-13,0.076,0.07814,0.07568,0.07717,23251.7
26,2019-02-14,0.076,0.07656,0.07463,0.07554,16726.300000000003
27,2019-02-15,0.07584,0.08094,0.07554,0.079,75727.5
28,2019-02-16,0.07902,0.07984,0.0776,0.0776,1348.6000000000001
29,2019-02-17,0.0776,0.07816,0.0776,0.07816,1756.8
30,2019-02-18,0.0813,0.08371,0.07764,0.08316,5834.399999999999
31,2019-02-19,0.08419,0.0925,0.08287,0.0875,119756.2
32,2019-02-20,0.0892,0.09127,0.08645,0.08877,35291.6
33,2019-02-21,0.08932,0.093,0.0882,0.0882,5809.599999999999
34,2019-02-22,0.09,0.09093,0.08864,0.08958,13663.199999999999
35,2019-02-23,0.09479,0.09479,0.08929,0.08929,27248.7
36,2019-02-24,0.09481,0.09691,0.08157,0.08157,45331.299999999996
37,2019-02-25,0.08463,0.0884,0.08276,0.08463,23505.199999999997
38,2019-02-26,0.0838,0.08644,0.08356,0.08385,6811.5
39,2019-02-27,0.08477,0.08556,0.0831,0.0848,18058.0
40,2019-02-28,0.0831,0.08487,0.0831,0.08394,12238.3
41,2019-03-01,0.0849,0.08514,0.08337,0.08423,2496.5000000000005
42,2019-03-02,0.08361,0.08556,0.08314,0.08502,12472.400000000001
43,2019-03-03,0.08864,0.089,0.08302,0.0832,14195.399999999998
44,2019-03-04,0.08285,0.08676,0.08046,0.08591,13680.2
45,2019-03-05,0.08573,0.08573,0.08167,0.08573,19766.5
46,2019-03-06,0.08422,0.08573,0.08353,0.08431,25316.999999999996
47,2019-03-07,0.0852,0.0855,0.08432,0.08523,3722.2
48,2019-03-08,0.08731,0.08919,0.0845,0.08784,36110.200000000004
49,2019-03-09,0.08946,0.0904,0.08715,0.08758,50888.5
50,2019-03-10,0.09172,0.10181,0.08946,0.09328,69137.0
51,2019-03-11,0.10221,0.10928,0.09948,0.10235,174086.1
52,2019-03-12,0.10226,0.10757,0.0944,0.0944,42166.3
53,2019-03-13,0.1028,0.11102,0.10105,0.10161,13947.699999999999
54,2019-03-14,0.1107,0.11299,0.1056,0.10627,35513.0
55,2019-03-15,0.10592,0.10762,0.1033,0.10596,25412.6
56,2019-03-16,0.10628,0.10939,0.10628,0.10662,8884.8
57,2019-03-17,0.10791,0.10872,0.10637,0.10637,6059.2
58,2019-03-18,0.11143,0.11804,0.10637,0.11445,50828.00000000001
59,2019-03-19,0.11252,0.11807,0.11144,0.11456,37532.4
60,2019-03-20,0.1118,0.1119,0.10847,0.11036,48438.4
61,2019-03-21,0.10909,0.11,0.1005,0.10971,23185.700000000004
62,2019-03-22,0.10575,0.1092,0.1044,0.10896,4729.4
63,2019-03-23,0.10846,0.10967,0.10566,0.10705,12711.0
64,2019-03-24,0.10528,0.107,0.105,0.10528,3520.2000000000003
65,2019-03-25,0.10471,0.10506,0.1,0.10388,27517.9
66,2019-03-26,0.10099,0.10243,0.09851,0.10051,17325.3
67,2019-03-27,0.10475,0.107,0.1019,0.10601,16379.6
68,2019-03-28,0.10526,0.107,0.10391,0.107,21395.799999999996
69,2019-03-29,0.10653,0.10776,0.10584,0.10631,18759.399999999998
70,2019-03-30,0.10675,0.10776,0.10495,0.1055,31098.100000000002
71,2019-03-31,0.10723,0.10787,0.10595,0.10676,25423.1
72,2019-04-01,0.11049,0.1114,0.10793,0.10793,23847.199999999997
73,2019-04-02,0.11604,0.12034,0.10993,0.11947,44035.2
74,2019-04-03,0.1255,0.13261,0.12,0.12229,54747.100000000006
75,2019-04-04,0.115,0.1255,0.115,0.12323,10194.0
76,2019-04-05,0.12663,0.12826,0.115,0.125,16697.6
77,2019-04-06,0.12508,0.12826,0.12349,0.12826,21165.9
78,2019-04-07,0.12862,0.1325,0.12493,0.12887,11846.8
79,2019-04-08,0.134,0.13429,0.123,0.129,24226.0
80,2019-04-09,0.12456,0.13065,0.1233,0.12552,6365.5999999999985
81,2019-04-10,0.124,0.12831,0.1239,0.12537,19821.2
82,2019-04-11,0.1102,0.12494,0.1093,0.11612,21688.0
83,2019-04-12,0.1133,0.11612,0.11,0.1142,12843.300000000001
84,2019-04-13,0.11531,0.11615,0.11281,0.11531,7028.699999999999
85,2019-04-14,0.11474,0.11766,0.11351,0.11766,4360.5
86,2019-04-15,0.11474,0.11879,0.11311,0.11525,34125.1
87,2019-04-16,0.11246,0.11512,0.11188,0.11354,19785.3
88,2019-04-17,0.1158,0.1158,0.11309,0.11323,3798.0999999999995
89,2019-04-18,0.11708,0.11867,0.11466,0.11591,15052.7
90,2019-04-19,0.11521,0.1175,0.11453,0.11691,14982.6
91,2019-04-20,0.11653,0.11696,0.11461,0.11521,8189.400000000001
92,2019-04-21,0.11473,0.1149,0.10855,0.1089,18149.5
93,2019-04-22,0.10965,0.11424,0.10855,0.112,8643.7
94,2019-04-23,0.11261,0.11332,0.10902,0.10902,13276.8
95,2019-04-24,0.1016,0.10974,0.09816,0.10787,8595.500000000002
96,2019-04-25,0.10432,0.1054,0.098,0.10225,5734.0999999999985
97,2019-04-26,0.09961,0.1027,0.09665,0.1027,6860.100000000001
98,2019-04-27,0.10036,0.10092,0.0993,0.10035,7918.9
99,2019-04-28,0.10047,0.1016,0.0983,0.1016,9430.7
100,2019-04-29,0.0983,0.09944,0.096,0.09683,11452.900000000001
101,2019-04-30,0.09683,0.10005,0.0955,0.0955,7898.800000000001
102,2019-05-01,0.10112,0.10233,0.10005,0.10145,16139.000000000002
103,2019-05-02,0.10049,0.10135,0.10013,0.10043,10744.9
104,2019-05-03,0.10199,0.10318,0.1,0.102,13229.3
105,2019-05-04,0.09854,0.10472,0.09796,0.10182,13053.800000000001
106,2019-05-05,0.0983,0.0994,0.09726,0.09823,34425.59999999999
107,2019-05-06,0.0973,0.09867,0.09424,0.09522,6491.699999999999
108,2019-05-07,0.09711,0.0981,0.09448,0.09787,15136.5
109,2019-05-08,0.09244,0.09448,0.09172,0.09291,10642.7
110,2019-05-09,0.08927,0.09282,0.08706,0.08732,16515.2
111,2019-05-10,0.09161,0.09321,0.08732,0.09202,27513.000000000004
112,2019-05-11,0.09258,0.10531,0.09258,0.09562,112396.00000000001
113,2019-05-12,0.104,0.1053,0.09545,0.09725,37779.1
114,2019-05-13,0.10097,0.10212,0.09725,0.09965,50367.100000000006
115,2019-05-14,0.10925,0.11677,0.09918,0.11096,103385.8
116,2019-05-15,0.135,0.14,0.10925,0.11129,42895.9
117,2019-05-16,0.13947,0.16,0.13345,0.14671,64007.7
118,2019-05-17,0.12436,0.13998,0.117,0.12766,54970.8
119,2019-05-18,0.12423,0.14,0.12423,0.13284,32550.700000000004
120,2019-05-19,0.14025,0.14389,0.12978,0.143,73028.19999999998
121,2019-05-20,0.13594,0.14389,0.13039,0.13051,22012.899999999998
122,2019-05-21,0.13418,0.13558,0.1315,0.13436,20342.0
123,2019-05-22,0.13315,0.136,0.124,0.12466,38373.00000000001
124,2019-05-23,0.124,0.12444,0.11986,0.12281,20131.100000000002
125,2019-05-24,0.12676,0.12914,0.12251,0.12645,43915.10000000001
126,2019-05-25,0.12522,0.12763,0.12461,0.12468,33775.9
127,2019-05-26,0.13244,0.1338,0.12137,0.12271,32507.5
128,2019-05-27,0.13377,0.14099,0.13099,0.13677,37837.4
129,2019-05-28,0.13816,0.14171,0.13356,0.13914,39854.00000000001
130,2019-05-29,0.13762,0.13914,0.13029,0.133,34737.4
131,2019-05-30,0.14156,0.14345,0.12632,0.1277,66411.0
132,2019-05-31,0.1277,0.1316,0.1247,0.12912,14400.700000000003
133,2019-06-01,0.13324,0.13448,0.12922,0.13355,50531.59999999999
134,2019-06-02,0.13488,0.13722,0.1335,0.13488,23735.899999999998
135,2019-06-03,0.13366,0.1384,0.13024,0.13838,20448.0
136,2019-06-04,0.12401,0.13313,0.118,0.12401,43229.5
137,2019-06-05,0.1242,0.12511,0.11912,0.1209,27561.899999999994
138,2019-06-06,0.12048,0.12446,0.1191,0.1209,7778.200000000001
139,2019-06-07,0.12593,0.12968,0.119,0.12633,37792.6
140,2019-06-08,0.125,0.1275,0.12214,0.12214,29957.4
141,2019-06-09,0.12185,0.12419,0.118,0.12185,30849.300000000003
142,2019-06-10,0.12211,0.12306,0.11775,0.12247,25380.4
143,2019-06-11,0.12247,0.12268,0.11865,0.12054,12932.2
144,2019-06-12,0.12663,0.12683,0.12105,0.1262,18320.700000000004
145,2019-06-13,0.12552,0.12708,0.12535,0.1265,8368.1
146,2019-06-14,0.12157,0.12535,0.1206,0.12347,12277.3
147,2019-06-15,0.12569,0.12637,0.12235,0.12235,22108.399999999998
148,2019-06-16,0.1275,0.13188,0.12596,0.12917,30938.8
149,2019-06-17,0.12803,0.13129,0.12747,0.1285,19323.2
150,2019-06-18,0.124,0.13129,0.12384,0.12735,23164.0
151,2019-06-19,0.12411,0.12635,0.12382,0.12451,6644.7
152,2019-06-20,0.12327,0.12428,0.12019,0.121,20932.1
153,2019-06-21,0.12227,0.12416,0.12154,0.12154,13288.4
154,2019-06-22,0.12945,0.13336,0.12233,0.13,51536.10000000001
155,2019-06-23,0.129,0.133,0.129,0.12963,21230.8
156,2019-06-24,0.12707,0.1313,0.125,0.127,44247.5
157,2019-06-25,0.12493,0.12893,0.123,0.12326,23802.399999999998
158,2019-06-26,0.12614,0.13216,0.12296,0.1231,36670.79999999999
159,2019-06-27,0.12369,0.12369,0.10682,0.1129,23163.500000000004
160,2019-06-28,0.11021,0.11275,0.10948,0.1103,25834.9
161,2019-06-29,0.10902,0.11548,0.10664,0.11232,36792.8
162,2019-06-30,0.10763,0.11548,0.105,0.11,20202.9
163,2019-07-01,0.1081,0.1086,0.10225,0.105,16626.9
164,2019-07-02,0.1019,0.10376,0.10086,0.10086,9957.2
165,2019-07-03,0.10241,0.10489,0.1019,0.10309,5258.200000000001
166,2019-07-04,0.10209,0.10518,0.0997,0.10387,38649.2
167,2019-07-05,0.09962,0.10141,0.09962,0.0997,8037.399999999999
168,2019-07-06,0.10156,0.10518,0.1001,0.10161,10166.7
169,2019-07-07,0.10457,0.10518,0.10231,0.10339,12972.199999999999
